id,timestamp,Sales,Open,Promo,SchoolHoliday,StateHoliday,Customers
10,2013-06-02,32229.0,0.85714287,0.71428573,0.0,0.0,3497.0
10,2013-06-09,35273.0,0.85714287,0.71428573,0.0,0.0,3743.0
10,2013-06-16,29052.0,0.85714287,0.0,0.0,0.0,3357.0
10,2013-06-23,36397.0,0.85714287,0.71428573,0.0,0.0,3780.0
10,2013-06-30,30989.0,0.85714287,0.0,2.0,0.0,3381.0
10,2013-07-07,34412.0,0.85714287,0.71428573,7.0,0.0,3484.0
10,2013-07-14,27446.0,0.85714287,0.0,7.0,0.0,3067.0
10,2013-07-21,33599.0,0.85714287,0.71428573,7.0,0.0,3482.0
10,2013-07-28,25624.0,0.85714287,0.0,7.0,0.0,2948.0
10,2013-08-04,34379.0,0.85714287,0.71428573,7.0,0.0,3562.0
10,2013-08-11,29772.0,0.85714287,0.0,3.0,0.0,3427.0
10,2013-08-18,36334.0,0.85714287,0.71428573,0.0,0.0,3957.0
10,2013-08-25,27681.0,0.85714287,0.0,0.0,0.0,3295.0
10,2013-09-01,35472.0,0.85714287,0.71428573,0.0,0.0,3843.0
10,2013-09-08,27568.0,0.85714287,0.0,0.0,0.0,3246.0
10,2013-09-15,33820.0,0.85714287,0.71428573,0.0,0.0,3626.0
10,2013-09-22,27393.0,0.85714287,0.0,0.0,0.0,3289.0
10,2013-09-29,33398.0,0.85714287,0.71428573,0.0,0.0,3596.0
10,2013-10-06,27650.0,0.71428573,0.0,3.0,1.0,3045.0
10,2013-10-13,31674.0,0.85714287,0.71428573,7.0,0.0,3381.0
10,2013-10-20,25297.0,0.85714287,0.0,5.0,0.0,3081.0
10,2013-10-27,34567.0,0.85714287,0.71428573,0.0,0.0,3652.0
10,2013-11-03,29797.0,0.85714287,0.0,0.0,0.0,3348.0
10,2013-11-10,35055.0,0.85714287,0.71428573,0.0,0.0,3587.0
10,2013-11-17,28503.0,0.85714287,0.0,0.0,0.0,3239.0
10,2013-11-24,35011.0,0.85714287,0.71428573,0.0,0.0,3647.0
10,2013-12-01,34400.0,0.85714287,0.0,0.0,0.0,3620.0
10,2013-12-08,37811.0,0.85714287,0.71428573,0.0,0.0,3837.0
10,2013-12-15,33321.0,0.85714287,0.0,0.0,0.0,3562.0
10,2013-12-22,47936.0,0.85714287,0.71428573,0.0,0.0,4747.0
10,2013-12-29,23305.0,0.5714286,0.0,7.0,2.0,2584.0
10,2014-01-05,26060.0,0.71428573,0.0,5.0,1.0,2794.0
10,2014-01-12,35997.0,0.85714287,0.71428573,0.0,0.0,3693.0
10,2014-01-19,27436.0,0.85714287,0.0,0.0,0.0,3166.0
10,2014-01-26,35735.0,0.85714287,0.71428573,0.0,0.0,3605.0
10,2014-02-02,28300.0,0.85714287,0.0,2.0,0.0,3234.0
10,2014-02-09,35813.0,0.85714287,0.71428573,0.0,0.0,3751.0
10,2014-02-16,28699.0,0.85714287,0.0,0.0,0.0,3477.0
10,2014-02-23,34928.0,0.85714287,0.71428573,0.0,0.0,3716.0
10,2014-03-02,30336.0,0.85714287,0.0,0.0,0.0,3489.0
10,2014-03-09,36196.0,0.85714287,0.71428573,0.0,0.0,3883.0
10,2014-03-16,29856.0,0.85714287,0.0,0.0,0.0,3444.0
10,2014-03-23,32478.0,0.85714287,0.71428573,0.0,0.0,3547.0
10,2014-03-30,28069.0,0.85714287,0.0,0.0,0.0,3235.0
10,2014-04-06,38543.0,0.85714287,0.71428573,4.0,0.0,3826.0
10,2014-04-13,27085.0,0.85714287,0.0,7.0,0.0,2983.0
10,2014-04-20,30572.0,0.71428573,0.71428573,7.0,1.0,3217.0
10,2014-04-27,24954.0,0.71428573,0.0,2.0,1.0,2867.0
10,2014-05-04,34862.0,0.71428573,0.71428573,1.0,1.0,3566.0
10,2014-05-11,38381.0,0.85714287,0.71428573,0.0,0.0,3858.0
10,2014-05-18,29185.0,0.85714287,0.0,0.0,0.0,3287.0
10,2014-05-25,36587.0,0.85714287,0.71428573,0.0,0.0,3650.0
10,2014-06-01,28651.0,0.71428573,0.0,1.0,1.0,2995.0
10,2014-06-08,40915.0,0.85714287,0.71428573,0.0,0.0,3974.0
10,2014-06-15,26906.0,0.71428573,0.0,1.0,1.0,2885.0
10,2014-06-22,34821.0,0.85714287,0.71428573,0.0,0.0,3569.0
10,2014-06-29,29813.0,0.85714287,0.0,0.0,0.0,3290.0
10,2014-07-06,35701.0,0.85714287,0.71428573,0.0,0.0,3663.0
10,2014-07-13,28717.0,0.85714287,0.0,0.0,0.0,3245.0
10,2014-07-20,37992.0,0.85714287,0.71428573,0.0,0.0,3853.0
10,2014-07-27,30720.0,0.85714287,0.0,0.0,0.0,3403.0
10,2014-08-03,40291.0,0.85714287,0.71428573,4.0,0.0,3941.0
10,2014-08-10,34616.0,0.85714287,0.71428573,7.0,0.0,3475.0
10,2014-08-17,29013.0,0.85714287,0.0,7.0,0.0,3013.0
10,2014-08-24,29978.0,0.85714287,0.71428573,7.0,0.0,3179.0
10,2014-08-31,26278.0,0.85714287,0.0,7.0,0.0,2933.0
10,2014-09-07,33826.0,0.85714287,0.71428573,7.0,0.0,3404.0
10,2014-09-14,30186.0,0.85714287,0.0,3.0,0.0,3383.0
10,2014-09-21,35519.0,0.85714287,0.71428573,0.0,0.0,3782.0
10,2014-09-28,28053.0,0.85714287,0.0,0.0,0.0,3304.0
10,2014-10-05,34185.0,0.71428573,0.71428573,0.0,1.0,3498.0
10,2014-10-12,36897.0,0.85714287,0.71428573,0.0,0.0,3885.0
10,2014-10-19,29890.0,0.85714287,0.0,0.0,0.0,3350.0
10,2014-10-26,34744.0,0.85714287,0.71428573,0.0,0.0,3666.0
10,2014-11-02,29148.0,0.85714287,0.0,5.0,0.0,3193.0
10,2014-11-09,36700.0,0.85714287,0.71428573,5.0,0.0,3623.0
10,2014-11-16,36946.0,0.85714287,0.71428573,0.0,0.0,3808.0
10,2014-11-23,31643.0,0.85714287,0.0,0.0,0.0,3546.0
10,2014-11-30,42260.0,0.85714287,0.71428573,0.0,0.0,4138.0
10,2014-12-07,40710.0,0.85714287,0.71428573,0.0,0.0,3975.0
10,2014-12-14,31979.0,0.85714287,0.0,0.0,0.0,3481.0
10,2014-12-21,43528.0,0.85714287,0.71428573,0.0,0.0,4168.0
10,2014-12-28,27029.0,0.5714286,0.0,7.0,2.0,2800.0
10,2015-01-04,27093.0,0.71428573,0.0,5.0,1.0,2768.0
10,2015-01-11,33542.0,0.85714287,0.71428573,1.0,0.0,3519.0
10,2015-01-18,34870.0,0.85714287,0.71428573,0.0,0.0,3626.0
10,2015-01-25,27301.0,0.85714287,0.0,0.0,0.0,3189.0
10,2015-02-01,34757.0,0.85714287,0.71428573,0.0,0.0,3468.0
10,2015-02-08,35267.0,0.85714287,0.71428573,2.0,0.0,3679.0
10,2015-02-15,29916.0,0.85714287,0.0,0.0,0.0,3452.0
10,2015-02-22,37758.0,0.85714287,0.71428573,0.0,0.0,3780.0
10,2015-03-01,30018.0,0.85714287,0.0,0.0,0.0,3421.0
10,2015-03-08,36779.0,0.85714287,0.71428573,0.0,0.0,3809.0
10,2015-03-15,31912.0,0.85714287,0.0,0.0,0.0,3451.0
10,2015-03-22,37950.0,0.85714287,0.71428573,0.0,0.0,3934.0
10,2015-03-29,29579.0,0.85714287,0.0,5.0,0.0,3134.0
10,2015-04-05,32132.0,0.71428573,0.71428573,7.0,1.0,3204.0
10,2015-04-12,24839.0,0.71428573,0.0,5.0,1.0,2725.0
10,2015-04-19,39635.0,0.85714287,0.71428573,0.0,0.0,3809.0
10,2015-04-26,30788.0,0.85714287,0.0,0.0,0.0,3419.0
100,2013-01-13,47854.0,0.85714287,0.71428573,0.0,0.0,4053.0
100,2013-01-20,36706.0,0.85714287,0.0,0.0,0.0,3360.0
100,2013-01-27,44578.0,0.85714287,0.71428573,0.0,0.0,3911.0
100,2013-02-03,41782.0,0.85714287,0.0,0.0,0.0,3731.0
100,2013-02-10,44966.0,0.85714287,0.71428573,0.0,0.0,3777.0
100,2013-02-17,37394.0,0.85714287,0.0,5.0,0.0,3475.0
100,2013-02-24,45498.0,0.85714287,0.71428573,0.0,0.0,3819.0
100,2013-03-03,38976.0,0.85714287,0.0,0.0,0.0,3551.0
100,2013-03-10,47594.0,0.85714287,0.71428573,0.0,0.0,4249.0
100,2013-03-17,38158.0,0.85714287,0.0,0.0,0.0,3593.0
100,2013-03-24,46235.0,0.85714287,0.71428573,0.0,0.0,4078.0
100,2013-03-31,48548.0,0.71428573,0.71428573,5.0,1.0,4160.0
100,2013-04-07,35920.0,0.71428573,0.0,5.0,1.0,3247.0
100,2013-04-14,45988.0,0.85714287,0.71428573,0.0,0.0,4166.0
100,2013-04-21,38271.0,0.85714287,0.0,0.0,0.0,3614.0
100,2013-04-28,44317.0,0.85714287,0.71428573,0.0,0.0,3947.0
100,2013-05-05,47694.0,0.71428573,0.71428573,0.0,1.0,3959.0
100,2013-05-12,40249.0,0.71428573,0.0,0.0,1.0,3647.0
100,2013-05-19,49569.0,0.85714287,0.71428573,0.0,0.0,4203.0
100,2013-05-26,35861.0,0.71428573,0.0,4.0,1.0,3217.0
100,2013-06-02,44268.0,0.71428573,0.71428573,5.0,1.0,3750.0
100,2013-06-09,46678.0,0.85714287,0.71428573,0.0,0.0,4038.0
100,2013-06-16,41143.0,0.85714287,0.0,0.0,0.0,3734.0
100,2013-06-23,47538.0,0.85714287,0.71428573,0.0,0.0,4109.0
100,2013-06-30,38076.0,0.85714287,0.0,0.0,0.0,3600.0
100,2013-07-07,0.0,0.0,0.71428573,0.0,0.0,0.0
100,2013-07-14,0.0,0.0,0.0,0.0,0.0,0.0
100,2013-07-21,36054.0,0.2857143,0.71428573,0.0,0.0,2591.0
100,2013-07-28,63017.0,0.85714287,0.0,0.0,0.0,5220.0
100,2013-08-04,55529.0,0.85714287,0.71428573,3.0,0.0,4621.0
100,2013-08-11,44227.0,0.85714287,0.0,5.0,0.0,3942.0
100,2013-08-18,47164.0,0.71428573,0.71428573,5.0,1.0,3963.0
100,2013-08-25,39933.0,0.85714287,0.0,5.0,0.0,3672.0
100,2013-09-01,47316.0,0.85714287,0.71428573,5.0,0.0,4043.0
100,2013-09-08,36351.0,0.85714287,0.0,5.0,0.0,3441.0
100,2013-09-15,51075.0,0.85714287,0.71428573,3.0,0.0,4361.0
100,2013-09-22,37882.0,0.85714287,0.0,0.0,0.0,3617.0
100,2013-09-29,45710.0,0.85714287,0.71428573,0.0,0.0,3954.0
100,2013-10-06,39863.0,0.71428573,0.0,0.0,1.0,3530.0
100,2013-10-13,45054.0,0.85714287,0.71428573,0.0,0.0,3865.0
100,2013-10-20,38163.0,0.85714287,0.0,0.0,0.0,3686.0
100,2013-10-27,44319.0,0.85714287,0.71428573,0.0,0.0,3918.0
100,2013-11-03,39446.0,0.71428573,0.0,4.0,1.0,3622.0
100,2013-11-10,50030.0,0.85714287,0.71428573,0.0,0.0,4233.0
100,2013-11-17,42765.0,0.85714287,0.0,0.0,0.0,3801.0
100,2013-11-24,48192.0,0.85714287,0.71428573,0.0,0.0,4170.0
100,2013-12-01,45922.0,0.85714287,0.0,0.0,0.0,3966.0
100,2013-12-08,54821.0,0.85714287,0.71428573,0.0,0.0,4374.0
100,2013-12-15,48398.0,0.85714287,0.0,0.0,0.0,4172.0
100,2013-12-22,71827.0,0.85714287,0.71428573,0.0,0.0,5656.0
100,2013-12-29,36530.0,0.5714286,0.0,5.0,2.0,3381.0
100,2014-01-05,37351.0,0.71428573,0.0,5.0,1.0,3429.0
100,2014-01-12,46917.0,0.71428573,0.71428573,0.0,1.0,3970.0
100,2014-01-19,39508.0,0.85714287,0.0,0.0,0.0,3738.0
100,2014-01-26,49525.0,0.85714287,0.71428573,0.0,0.0,4169.0
100,2014-02-02,39244.0,0.85714287,0.0,0.0,0.0,3533.0
100,2014-02-09,50130.0,0.85714287,0.71428573,0.0,0.0,4187.0
100,2014-02-16,38805.0,0.85714287,0.0,0.0,0.0,3708.0
100,2014-02-23,48841.0,0.85714287,0.71428573,0.0,0.0,4224.0
100,2014-03-02,40962.0,0.85714287,0.0,0.0,0.0,3847.0
100,2014-03-09,48864.0,0.85714287,0.71428573,5.0,0.0,4240.0
100,2014-03-16,40352.0,0.85714287,0.0,0.0,0.0,3682.0
100,2014-03-23,49249.0,0.85714287,0.71428573,0.0,0.0,4179.0
100,2014-03-30,40119.0,0.85714287,0.0,0.0,0.0,3660.0
100,2014-04-06,50971.0,0.85714287,0.71428573,0.0,0.0,4276.0
100,2014-04-13,41567.0,0.85714287,0.0,0.0,0.0,3776.0
100,2014-04-20,49666.0,0.71428573,0.71428573,5.0,1.0,4193.0
100,2014-04-27,34302.0,0.71428573,0.0,5.0,1.0,3151.0
100,2014-05-04,50635.0,0.71428573,0.71428573,0.0,1.0,4173.0
100,2014-05-11,53130.0,0.85714287,0.71428573,0.0,0.0,4430.0
100,2014-05-18,44579.0,0.85714287,0.0,0.0,0.0,3928.0
100,2014-05-25,46535.0,0.85714287,0.71428573,0.0,0.0,4047.0
100,2014-06-01,43864.0,0.71428573,0.0,0.0,1.0,3694.0
100,2014-06-08,57506.0,0.85714287,0.71428573,0.0,0.0,4553.0
100,2014-06-15,39204.0,0.71428573,0.0,4.0,1.0,3373.0
100,2014-06-22,45109.0,0.71428573,0.71428573,5.0,1.0,3868.0
100,2014-06-29,41787.0,0.85714287,0.0,0.0,0.0,3736.0
100,2014-07-06,12656.0,0.14285715,0.14285715,0.0,0.0,909.0
100,2014-07-13,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-07-20,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-07-27,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-08-03,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-08-10,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-08-17,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-08-24,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-08-31,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-09-07,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-09-14,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-09-21,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-09-28,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-10-05,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-10-12,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-10-19,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-10-26,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-11-02,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-11-09,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-11-16,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-11-23,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-11-30,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-12-07,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-12-14,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-12-21,0.0,0.0,0.0,0.0,0.0,0.0
100,2014-12-28,0.0,0.0,0.0,0.0,0.0,0.0
100,2015-01-04,17963.0,0.2857143,0.0,2.0,1.0,1476.0
100,2015-01-11,49212.0,0.71428573,0.71428573,1.0,1.0,4030.0
100,2015-01-18,48776.0,0.85714287,0.71428573,0.0,0.0,4140.0
100,2015-01-25,39652.0,0.85714287,0.0,0.0,0.0,3588.0
100,2015-02-01,47306.0,0.85714287,0.71428573,0.0,0.0,3899.0
100,2015-02-08,50086.0,0.85714287,0.71428573,0.0,0.0,4018.0
100,2015-02-15,44267.0,0.85714287,0.0,0.0,0.0,4043.0
100,2015-02-22,48359.0,0.85714287,0.71428573,5.0,0.0,4112.0
100,2015-03-01,42759.0,0.85714287,0.0,0.0,0.0,3717.0
100,2015-03-08,51899.0,0.85714287,0.71428573,0.0,0.0,4311.0
100,2015-03-15,43073.0,0.85714287,0.0,0.0,0.0,3827.0
100,2015-03-22,47821.0,0.85714287,0.71428573,0.0,0.0,4170.0
100,2015-03-29,42459.0,0.85714287,0.0,0.0,0.0,3690.0
100,2015-04-05,53101.0,0.71428573,0.71428573,5.0,1.0,4196.0
100,2015-04-12,38900.0,0.71428573,0.0,5.0,1.0,3371.0
100,2015-04-19,51469.0,0.85714287,0.71428573,0.0,0.0,4219.0
100,2015-04-26,42002.0,0.85714287,0.0,0.0,0.0,3774.0
1000,2013-01-13,54366.0,0.85714287,0.71428573,0.0,0.0,4789.0
1000,2013-01-20,37741.0,0.85714287,0.0,0.0,0.0,3622.0
1000,2013-01-27,51891.0,0.85714287,0.71428573,0.0,0.0,4509.0
1000,2013-02-03,41746.0,0.85714287,0.0,0.0,0.0,3868.0
1000,2013-02-10,54116.0,0.85714287,0.71428573,0.0,0.0,4638.0
1000,2013-02-17,38588.0,0.85714287,0.0,5.0,0.0,3656.0
1000,2013-02-24,52442.0,0.85714287,0.71428573,0.0,0.0,4501.0
1000,2013-03-03,43069.0,0.85714287,0.0,0.0,0.0,3889.0
1000,2013-03-10,58192.0,0.85714287,0.71428573,0.0,0.0,5014.0
